korpus,bracket,deck,labelQuelle,deckeDahinter,quelle,unbekannteKarten,totalCards,fastManaCount,landCount,untappedLandPercent,averageCmc,cheapCardRatio,manaByTurn3,cheapestWinComboMana,earliestWinTurn,completeComboCount,winComboCount,distinctWinLines,tutorCount,drawCount,freeInteractionCount,counterspellCount,removalCount,boardwipeCount,rampCount,interactionDensity,gameChangerCount,colorCount,simMedianWinTurn,simWinByTurn3,simWinByTurn4,simWinByTurn5,simWinRate
Bracket 1,1,cloud-ex-soldier (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",54,https://json.edhrec.com/pages/average-decks/cloud-ex-soldier/exhibition.json,0,100,1,35,86,2.97,0.07,2.9,,,0,0,0,0,9,1,0,7,4,13,0.08,0,5,,0,0,0,0
Bracket 1,1,isshin-two-heavens-as-one (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",81,https://json.edhrec.com/pages/average-decks/isshin-two-heavens-as-one/exhibition.json,0,100,1,35,89,3.03,0.07,3,,,0,0,0,0,7,2,0,12,3,10,0.14,1,5,,0,0,0,0
Bracket 1,1,baylen-the-haymaker (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",79,https://json.edhrec.com/pages/average-decks/baylen-the-haymaker/exhibition.json,0,100,1,36,92,2.38,0.06,3,,,0,0,0,0,10,0,0,6,0,9,0.06,0,5,,0,0,0,0
Bracket 1,1,ulalek-fused-atrocity (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",61,https://json.edhrec.com/pages/average-decks/ulalek-fused-atrocity/exhibition.json,0,100,2,36,97,4.66,0.04,3.2,14,,3,1,8,0,16,1,2,20,4,24,0.23,0,5,9,0.0005,0.0005,0.0015,0.0185
Bracket 1,1,frodo-adventurous-hobbit-sam-loyal-attendant (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",58,https://json.edhrec.com/pages/average-decks/frodo-adventurous-hobbit-sam-loyal-attendant/exhibition.json,0,100,1,36,75,2.77,0.09,2.8,,,0,0,0,3,12,1,0,10,4,17,0.11,0,5,,0,0,0,0
Bracket 1,1,bello-bard-of-the-brambles (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",61,https://json.edhrec.com/pages/average-decks/bello-bard-of-the-brambles/exhibition.json,0,100,1,36,78,3.91,0.02,2.9,,,1,0,0,0,14,5,0,10,2,26,0.15,0,5,,0,0,0,0
Bracket 1,1,esika-god-of-the-tree (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",335,https://json.edhrec.com/pages/average-decks/esika-god-of-the-tree/exhibition.json,0,100,1,59,92,3.22,0.03,3,,,0,0,0,1,13,0,1,13,2,23,0.14,0,5,,0,0,0,0
Bracket 1,1,muldrotha-the-gravetide (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",69,https://json.edhrec.com/pages/average-decks/muldrotha-the-gravetide/exhibition.json,0,100,1,38,82,2.82,0.08,2.9,,,0,0,0,1,12,0,3,11,1,23,0.14,0,5,,0,0,0,0
Bracket 1,1,rin-and-seri-inseparable (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",99,https://json.edhrec.com/pages/average-decks/rin-and-seri-inseparable/exhibition.json,0,100,1,36,83,3,0.08,2.9,,,0,0,0,0,7,0,0,7,0,9,0.07,0,5,,0,0,0,0
Bracket 1,1,glarb-calamitys-augur (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",96,https://json.edhrec.com/pages/average-decks/glarb-calamitys-augur/exhibition.json,0,100,1,36,94,2.83,0.11,3,,,0,0,0,0,18,1,2,9,1,15,0.12,0,5,,0,0,0,0
Bracket 1,1,animar-soul-of-elements (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",56,https://json.edhrec.com/pages/average-decks/animar-soul-of-elements/exhibition.json,0,100,3,35,94,3.4,0.08,3.3,,,5,0,0,0,16,2,3,8,1,21,0.13,0,5,,0,0,0,0
Bracket 1,1,arcades-the-strategist (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",89,https://json.edhrec.com/pages/average-decks/arcades-the-strategist/exhibition.json,0,100,1,34,94,2.64,0.09,3,,,1,0,0,0,8,0,2,8,3,11,0.1,0,5,,0,0,0,0
Bracket 1,1,aragorn-the-uniter (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",166,https://json.edhrec.com/pages/average-decks/aragorn-the-uniter/exhibition.json,0,100,1,37,97,2.97,0.06,3.1,,,0,0,0,0,18,0,2,13,1,18,0.15,0,5,,0,0,0,0
Bracket 1,1,flubs-the-fool (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",142,https://json.edhrec.com/pages/average-decks/flubs-the-fool/exhibition.json,0,100,2,41,95,2.73,0.12,3.1,,,0,0,0,0,12,1,0,5,1,29,0.06,0,5,,0,0,0,0
Bracket 1,1,mr-house-president-and-ceo (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",126,https://json.edhrec.com/pages/average-decks/mr-house-president-and-ceo/exhibition.json,0,100,1,35,83,3.37,0.05,2.9,,,0,0,0,0,7,2,0,13,3,18,0.15,0,5,,0,0,0,0
Bracket 1,1,arabella-abandoned-doll (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",98,https://json.edhrec.com/pages/average-decks/arabella-abandoned-doll/exhibition.json,0,100,1,36,92,2.72,0.08,3,,,0,0,0,0,15,0,0,11,3,10,0.11,0,5,,0,0,0,0
Bracket 1,1,caesar-legions-emperor (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",50,https://json.edhrec.com/pages/average-decks/caesar-legions-emperor/exhibition.json,0,100,1,36,83,3.05,0.05,2.9,,,0,0,0,0,7,0,0,14,5,12,0.14,0,5,,0,0,0,0
Bracket 1,1,breya-etherium-shaper (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",74,https://json.edhrec.com/pages/average-decks/breya-etherium-shaper/exhibition.json,0,100,1,35,77,3.25,0.08,2.9,,,0,0,0,0,17,0,2,9,2,13,0.11,0,5,,0,0,0,0
Bracket 1,1,gishath-suns-avatar (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",57,https://json.edhrec.com/pages/average-decks/gishath-suns-avatar/exhibition.json,0,100,1,37,92,4.48,0.05,3,,,0,0,0,0,8,4,0,13,3,20,0.17,0,5,,0,0,0,0
Bracket 1,1,tom-bombadil (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",115,https://json.edhrec.com/pages/average-decks/tom-bombadil/exhibition.json,0,100,1,37,65,3.35,0.05,2.7,,,2,0,0,1,18,0,3,17,1,23,0.2,0,5,,0,0,0,0
Bracket 1,1,atla-palani-nest-tender (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",64,https://json.edhrec.com/pages/average-decks/atla-palani-nest-tender/exhibition.json,0,100,1,41,90,4.17,0.05,3,10,,3,1,6,0,8,4,0,13,1,12,0.17,0,5,9,0,0,0,0.005
Bracket 1,1,go-shintai-of-lifes-origin (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",73,https://json.edhrec.com/pages/average-decks/go-shintai-of-lifes-origin/exhibition.json,0,100,1,38,53,3.08,0.05,2.6,,,0,0,0,1,9,0,1,8,1,15,0.09,0,5,,0,0,0,0
Bracket 1,1,queen-marchesa (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",71,https://json.edhrec.com/pages/average-decks/queen-marchesa/exhibition.json,0,100,1,36,92,3.58,0.04,3,,,0,0,0,0,29,0,0,14,2,13,0.14,0,5,,0,0,0,0
Bracket 1,1,the-wandering-minstrel (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",350,https://json.edhrec.com/pages/average-decks/the-wandering-minstrel/exhibition.json,0,100,1,40,43,3.23,0.09,2.5,,,0,0,0,0,22,1,1,10,4,24,0.12,0,5,,0,0,0,0
Bracket 1,1,zaxara-the-exemplary (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",50,https://json.edhrec.com/pages/average-decks/zaxara-the-exemplary/exhibition.json,0,100,2,36,89,2.23,0.19,3.1,,,0,0,0,0,11,5,6,9,0,12,0.2,0,5,,0,0,0,0
Bracket 1,1,helga-skittish-seer (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",59,https://json.edhrec.com/pages/average-decks/helga-skittish-seer/exhibition.json,0,100,1,36,94,3.19,0.11,3,,,0,0,0,0,16,1,4,8,1,17,0.13,0,5,,0,0,0,0
Bracket 1,1,avatar-aang (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",164,https://json.edhrec.com/pages/average-decks/avatar-aang/exhibition.json,0,100,1,36,72,3.05,0.06,2.8,,,3,0,0,0,18,1,2,11,1,20,0.14,0,5,,0,0,0,0
Bracket 1,1,choco-seeker-of-paradise (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",74,https://json.edhrec.com/pages/average-decks/choco-seeker-of-paradise/exhibition.json,0,100,1,37,92,2.79,0.11,3,,,0,0,0,0,9,4,5,4,0,15,0.13,0,5,,0,0,0,0
Bracket 1,1,xyris-the-writhing-storm (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",81,https://json.edhrec.com/pages/average-decks/xyris-the-writhing-storm/exhibition.json,0,100,1,37,86,2.49,0.13,3,11,,3,3,5,0,16,1,1,7,0,15,0.09,0,5,10,0,0,0,0.0015
Bracket 1,1,the-first-sliver (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",73,https://json.edhrec.com/pages/average-decks/the-first-sliver/exhibition.json,0,100,1,47,74,3.11,0.05,2.8,,,0,0,0,1,7,3,2,6,0,9,0.11,0,5,,0,0,0,0
Bracket 1,1,kotis-the-fangkeeper (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",103,https://json.edhrec.com/pages/average-decks/kotis-the-fangkeeper/exhibition.json,0,100,1,35,97,2.55,0.13,3.1,,,0,0,0,0,6,3,6,9,2,15,0.18,0,5,,0,0,0,0
Bracket 1,1,terra-magical-adept (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",109,https://json.edhrec.com/pages/average-decks/terra-magical-adept/exhibition.json,0,100,1,34,76,3.42,0.08,2.9,,,1,0,0,0,17,0,1,24,3,23,0.25,0,5,,0,0,0,0
Bracket 1,1,eriette-of-the-charmed-apple (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",50,https://json.edhrec.com/pages/average-decks/eriette-of-the-charmed-apple/exhibition.json,0,100,1,36,89,2.59,0.12,3,,,0,0,0,0,14,1,0,12,1,6,0.13,0,5,,0,0,0,0
Bracket 1,1,sisay-weatherlight-captain (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",178,https://json.edhrec.com/pages/average-decks/sisay-weatherlight-captain/exhibition.json,0,100,2,37,97,2.95,0.09,3.2,,,0,0,0,1,6,0,3,12,1,21,0.15,0,5,,0,0,0,0
Bracket 1,1,ragost-deft-gastronaut (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",72,https://json.edhrec.com/pages/average-decks/ragost-deft-gastronaut/exhibition.json,0,100,1,38,92,2.6,0.12,3,,,0,0,0,0,16,0,0,12,2,13,0.12,0,5,,0,0,0,0
Bracket 1,1,omnath-locus-of-creation (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",84,https://json.edhrec.com/pages/average-decks/omnath-locus-of-creation/exhibition.json,0,100,1,39,100,2.82,0.16,3.1,,,0,0,0,1,8,1,8,17,5,14,0.26,0,5,,0,0,0,0
Bracket 1,1,urtet-remnant-of-memnarch (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",102,https://json.edhrec.com/pages/average-decks/urtet-remnant-of-memnarch/exhibition.json,0,100,1,33,64,3.31,0.07,2.7,,,7,0,0,0,5,0,1,5,1,15,0.06,0,5,,0,0,0,0
Bracket 1,1,norman-osborn (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",57,https://json.edhrec.com/pages/average-decks/norman-osborn/exhibition.json,0,100,1,35,91,3.28,0.03,3,,,0,0,0,0,24,1,3,12,3,7,0.16,0,5,,0,0,0,0
Bracket 1,1,ezio-auditore-da-firenze (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",99,https://json.edhrec.com/pages/average-decks/ezio-auditore-da-firenze/exhibition.json,0,100,1,38,89,3.23,0.03,3,,,0,0,0,1,16,0,0,11,2,11,0.11,0,5,,0,0,0,0
Bracket 1,1,magda-brazen-outlaw (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",58,https://json.edhrec.com/pages/average-decks/magda-brazen-outlaw/exhibition.json,0,100,2,35,100,2.42,0.19,3.2,,,8,0,0,1,3,0,0,15,1,19,0.15,0,5,,0,0,0,0
Bracket 1,1,zinnia-valleys-voice (Exhibition),"EDHREC-Bracket ""exhibition"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",63,https://json.edhrec.com/pages/average-decks/zinnia-valleys-voice/exhibition.json,0,100,1,37,86,3.14,0.08,3,,,0,0,0,0,14,1,2,12,5,14,0.15,0,5,,0,0,0,0
Bracket 2,2,yshtola-nights-blessed (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1882,https://json.edhrec.com/pages/average-decks/yshtola-nights-blessed/core.json,0,100,1,37,78,3.32,0.04,2.9,,,0,0,0,0,19,2,4,17,2,10,0.23,0,5,,0,0,0,0
Bracket 2,2,the-ur-dragon (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2923,https://json.edhrec.com/pages/average-decks/the-ur-dragon/core.json,0,100,3,37,70,4.41,0.04,3.2,25,,1,1,5,1,7,1,1,9,3,22,0.11,0,5,,0,0,0,0
Bracket 2,2,edgar-markov (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3511,https://json.edhrec.com/pages/average-decks/edgar-markov/core.json,0,100,3,36,89,3.14,0.11,3.3,,,5,0,0,0,11,0,0,12,3,8,0.12,0,5,,0,0,0,0
Bracket 2,2,atraxa-praetors-voice (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3288,https://json.edhrec.com/pages/average-decks/atraxa-praetors-voice/core.json,0,100,3,35,77,2.83,0.1,3,,,1,0,0,0,13,1,2,10,2,13,0.13,0,5,,0,0,0,0
Bracket 2,2,krenko-mob-boss (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",4090,https://json.edhrec.com/pages/average-decks/krenko-mob-boss/core.json,0,100,1,35,91,2.55,0.11,3,,,3,0,0,1,6,0,0,16,2,8,0.16,0,5,,0,0,0,0
Bracket 2,2,vivi-ornitier (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",765,https://json.edhrec.com/pages/average-decks/vivi-ornitier/core.json,0,100,1,33,88,2.33,0.22,2.9,7,,4,4,3,0,22,3,5,13,3,10,0.21,0,5,8,0,0.0005,0.0015,0.0545
Bracket 2,2,kaalia-of-the-vast (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2300,https://json.edhrec.com/pages/average-decks/kaalia-of-the-vast/core.json,0,100,1,36,86,4.06,0.06,3,,,1,0,0,0,11,0,0,19,3,11,0.19,0,5,,0,0,0,0
Bracket 2,2,sauron-the-dark-lord (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2105,https://json.edhrec.com/pages/average-decks/sauron-the-dark-lord/core.json,0,100,2,37,86,3.25,0.05,3.1,,,0,0,0,0,12,1,4,11,5,12,0.16,0,5,,0,0,0,0
Bracket 2,2,teval-the-balanced-scale (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1961,https://json.edhrec.com/pages/average-decks/teval-the-balanced-scale/core.json,0,100,1,37,76,3.46,0.05,2.8,,,0,0,0,0,9,2,0,9,2,19,0.11,0,5,,0,0,0,0
Bracket 2,2,fire-lord-azula (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1221,https://json.edhrec.com/pages/average-decks/fire-lord-azula/core.json,0,100,3,36,97,2.89,0.07,3.4,,,3,0,0,0,11,3,2,15,3,25,0.2,0,5,,0,0,0,0
Bracket 2,2,ms-bumbleflower (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3134,https://json.edhrec.com/pages/average-decks/ms-bumbleflower/core.json,0,100,1,35,89,2.97,0.07,3,,,0,0,0,0,23,2,2,8,2,19,0.12,0,5,,0,0,0,0
Bracket 2,2,pantlaza-sun-favored (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",5075,https://json.edhrec.com/pages/average-decks/pantlaza-sun-favored/core.json,0,100,1,39,82,4.46,0.05,2.9,31,,1,1,2,0,10,7,0,13,3,18,0.2,0,5,,0,0,0,0
Bracket 2,2,lathril-blade-of-the-elves (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",4332,https://json.edhrec.com/pages/average-decks/lathril-blade-of-the-elves/core.json,0,100,1,34,82,3.18,0.07,2.9,,,0,0,0,0,9,0,0,11,1,19,0.11,0,5,,0,0,0,0
Bracket 2,2,giada-font-of-hope (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3485,https://json.edhrec.com/pages/average-decks/giada-font-of-hope/core.json,0,100,1,35,91,3.51,0.08,3,,,0,0,0,0,10,1,0,10,5,7,0.11,1,5,,0,0,0,0
Bracket 2,2,the-wise-mothman (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",4117,https://json.edhrec.com/pages/average-decks/the-wise-mothman/core.json,0,100,1,36,81,3.31,0.05,2.9,3,4,1,1,4,0,9,0,1,8,2,10,0.09,0,5,7,0.004,0.009,0.012,0.0325
Bracket 2,2,jodah-the-unifier (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1972,https://json.edhrec.com/pages/average-decks/jodah-the-unifier/core.json,0,100,1,38,68,3.03,0.09,2.8,,,0,0,0,2,12,3,1,7,2,20,0.11,0,5,,0,0,0,0
Bracket 2,2,toph-the-first-metalbender (Core),"EDHREC-Bracket ""core"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1020,https://json.edhrec.com/pages/average-decks/toph-the-first-metalbender/core.json,0,100,1,36,97,3.06,0.09,3.1,11,,3,2,6,0,11,0,0,10,1,19,0.1,0,5,9,0,0,0,0.013
